u,null_lo,null_median,null_hi
0.0867409653363927,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08710972711628288,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08747848889617307,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08784725067606326,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08821601245595345,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08858477423584364,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08895353601573383,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08932229779562402,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.08969105957551422,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09005982135540441,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0904285831352946,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09079734491518479,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09116610669507498,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09153486847496517,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09190363025485536,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09227239203474555,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09264115381463575,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09300991559452594,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09337867737441613,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09374743915430632,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09411620093419651,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0944849627140867,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09485372449397689,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09522248627386708,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09559124805375727,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09596000983364747,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09632877161353766,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09669753339342785,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09706629517331804,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09743505695320823,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09780381873309842,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0981725805129886,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.0985413422928788,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.098910104072769,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09927886585265919,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.09964762763254938,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10001638941243957,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10038515119232976,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10075391297221994,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10112267475211013,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10149143653200032,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10186019831189051,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10222896009178072,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.1025977218716709,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.1029664836515611,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10333524543145128,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
